Date,Time Spent (seconds),Number of People,Activity,Category,Productivity
2015-09-21T08:00:00,5,1,lateragent,Uncategorized,0
2015-09-21T08:00:00,4,1,wunderlist,Project Management,2
2015-09-21T08:00:00,3,1,URL,Video,-2
2015-09-21T08:00:00,3,1,newtab,Browsers,0
2015-09-21T08:00:00,2,1,URL,Search,0
2015-09-21T08:00:00,2,1,URL,General News & Opinion,-2
2015-09-21T08:00:00,2,1,Gmail,Email,-2
2015-09-21T08:00:00,1,1,URL,General Business,2
2015-09-21T08:00:00,1,1,URL,General Shopping,-2
2015-09-21T08:00:00,1,1,URL,Design & Planning,2
2015-09-21T08:00:00,1,1,Gmail,Email,-2
2015-09-21T09:00:00,86,1,due,General Reference & Learning,2
2015-09-21T09:00:00,29,1,URL,General Business,2
2015-09-21T09:00:00,20,1,Google Documents,Writing,2
2015-09-21T09:00:00,9,1,URL,General Business,2
2015-09-21T09:00:00,7,1,URL,General Business,2
2015-09-21T09:00:00,6,1,URL,General Shopping,-2
2015-09-21T09:00:00,5,1,URL,General Business,2
2015-09-21T09:00:00,4,1,URL,General Shopping,-2
2015-09-21T09:00:00,4,1,URL,General Shopping,-2
2015-09-21T09:00:00,3,1,URL,General Software Development,2
2015-09-21T09:00:00,1,1,Google Documents,Writing,2
2015-09-21T11:00:00,72,1,URL,General Reference & Learning,1
2015-09-21T11:00:00,43,1,slack,Instant Message,-2
2015-09-21T11:00:00,34,1,loginwindow,General Utilities,1
2015-09-21T11:00:00,15,1,newtab,Browsers,0
2015-09-21T11:00:00,12,1,Google Documents,Writing,2
2015-09-21T11:00:00,5,1,URL,General Business,2
2015-09-21T11:00:00,2,1,URL,General Reference & Learning,2
2015-09-21T11:00:00,1,1,newtab,Browsers,0
2015-09-21T13:00:00,214,1,URL,Administration,2
2015-09-21T13:00:00,44,1,Twitter,General Social Networking,-1
2015-09-21T13:00:00,43,1,URL,General Reference & Learning,1
2015-09-21T13:00:00,34,1,Gmail,Email,-2
2015-09-21T13:00:00,25,1,Gmail,Email,-2
2015-09-21T13:00:00,23,1,newtab,Browsers,0
2015-09-21T13:00:00,21,1,Twitter,General Social Networking,-1
2015-09-21T13:00:00,21,1,loginwindow,General Utilities,1
2015-09-21T13:00:00,17,1,URL,General Business,2
2015-09-21T13:00:00,14,1,URL,Search,0
2015-09-21T13:00:00,14,1,URL,General News & Opinion,-2
2015-09-21T13:00:00,12,1,Gmail,Email,-2
2015-09-21T13:00:00,11,1,Gmail,Email,-2
2015-09-21T13:00:00,11,1,wunderlist,Project Management,2
2015-09-21T13:00:00,10,1,Gmail,Email,-2
2015-09-21T13:00:00,6,1,Gmail,Email,-2
2015-09-21T13:00:00,5,1,wunderlist,Project Management,2
2015-09-21T13:00:00,5,1,due,General Reference & Learning,2
2015-09-21T13:00:00,3,1,1password mini,General Utilities,1
2015-09-21T13:00:00,3,1,Gmail,Email,-2
2015-09-21T13:00:00,3,1,URL,General Reference & Learning,2
2015-09-21T13:00:00,3,1,URL,Search,0
2015-09-21T13:00:00,2,1,URL,General Business,2
2015-09-21T13:00:00,2,1,slack,Instant Message,-2
2015-09-21T13:00:00,1,1,URL,Search,0
2015-09-21T13:00:00,1,1,Twitter,General Social Networking,-1
2015-09-21T14:00:00,360,1,slack,Instant Message,-2
2015-09-21T14:00:00,145,1,Google Presentations,Presentation,2
2015-09-21T14:00:00,130,1,URL,General Social Networking,-2
2015-09-21T14:00:00,120,1,URL,General Reference & Learning,1
2015-09-21T14:00:00,101,1,URL,Instant Message,-2
2015-09-21T14:00:00,97,1,Twitter,General Social Networking,-1
2015-09-21T14:00:00,65,1,calendar,Calendars,0
2015-09-21T14:00:00,54,1,spotify,General Entertainment,0
2015-09-21T14:00:00,53,1,URL,General Business,2
2015-09-21T14:00:00,31,1,loginwindow,General Utilities,1
2015-09-21T14:00:00,31,1,evernote,Intelligence,1
2015-09-21T14:00:00,25,1,URL,Search,0
2015-09-21T14:00:00,24,1,newtab,Browsers,0
2015-09-21T14:00:00,23,1,URL,General Business,2
2015-09-21T14:00:00,22,1,URL,Search,0
2015-09-21T14:00:00,20,1,Gmail,Email,-2
2015-09-21T14:00:00,17,1,URL,General Reference & Learning,0
2015-09-21T14:00:00,17,1,facetime,Voice Chat,-2
2015-09-21T14:00:00,12,1,Preview,General Reference & Learning,0
2015-09-21T14:00:00,11,1,URL,Search,0
2015-09-21T14:00:00,10,1,URL,Search,0
2015-09-21T14:00:00,8,1,Gmail,Email,-2
2015-09-21T14:00:00,8,1,URL,General Business,2
2015-09-21T14:00:00,4,1,Gmail,Email,-2
2015-09-21T14:00:00,4,1,URL,General Business,2
2015-09-21T14:00:00,4,1,Gmail,Email,-2
2015-09-21T14:00:00,4,1,Finder,General Utilities,1
2015-09-21T14:00:00,3,1,slack,Instant Message,-2
2015-09-21T14:00:00,3,1,Finder,General Utilities,1
2015-09-21T14:00:00,3,1,URL,General Business,2
2015-09-21T14:00:00,2,1,Finder,General Utilities,1
2015-09-21T14:00:00,2,1,Finder,General Utilities,1
2015-09-21T14:00:00,2,1,newtab,Browsers,0
2015-09-21T14:00:00,2,1,Terminal,Systems Operations,2
2015-09-21T14:00:00,2,1,URL,General Business,2
2015-09-21T14:00:00,1,1,Google Presentations,Presentation,2
2015-09-21T14:00:00,1,1,Gmail,Email,-2
2015-09-21T14:00:00,1,1,Preview,General Reference & Learning,0
2015-09-21T14:00:00,1,1,URL,Search,0
2015-09-21T15:00:00,1568,1,Google Presentations,Presentation,2
2015-09-21T15:00:00,466,1,URL,General Reference & Learning,1
2015-09-21T15:00:00,280,1,Preview,General Reference & Learning,0
2015-09-21T15:00:00,147,1,Google Presentations,Presentation,2
2015-09-21T15:00:00,126,1,URL,General News & Opinion,-2
2015-09-21T15:00:00,69,1,URL,Uncategorized,0
2015-09-21T15:00:00,63,1,calendar,Calendars,0
2015-09-21T15:00:00,31,1,URL,General Business,2
2015-09-21T15:00:00,19,1,URL,General Reference & Learning,0
2015-09-21T15:00:00,18,1,newtab,Browsers,0
2015-09-21T15:00:00,14,1,URL,Search,0
2015-09-21T15:00:00,14,1,Gmail,Email,-2
2015-09-21T15:00:00,13,1,Gmail,Email,-2
2015-09-21T15:00:00,10,1,slack,Instant Message,-2
2015-09-21T15:00:00,6,1,Gmail,Email,-2
2015-09-21T15:00:00,5,1,usernotificationcenter,General Utilities,1
2015-09-21T15:00:00,2,1,Google Documents,Writing,2
2015-09-21T15:00:00,2,1,oojbgadfejifecebmdnhhkbhdjaphole,Uncategorized,0
2015-09-21T15:00:00,2,1,Google Presentations,Presentation,2
2015-09-21T15:00:00,2,1,Google Presentations,Presentation,2
2015-09-21T15:00:00,1,1,URL,Search,0
2015-09-21T16:00:00,1228,1,URL,General Reference & Learning,1
2015-09-21T16:00:00,278,1,Google Presentations,Presentation,2
2015-09-21T16:00:00,113,1,Google Spreadsheets,General Business,2
2015-09-21T16:00:00,23,1,URL,General Business,2
2015-09-21T16:00:00,15,1,usernotificationcenter,General Utilities,1
2015-09-21T16:00:00,5,1,newtab,Browsers,0
2015-09-21T16:00:00,4,1,URL,General Business,2
2015-09-21T16:00:00,3,1,URL,General Business,2
2015-09-21T16:00:00,1,1,Google Spreadsheets,General Business,2
2015-09-21T16:00:00,1,1,URL,General Business,2
2015-09-21T16:00:00,1,1,Google Spreadsheets,General Business,2
2015-09-21T17:00:00,658,1,Google Presentations,Presentation,2
2015-09-21T17:00:00,166,1,Gmail,Email,-2
2015-09-21T17:00:00,156,1,Gmail,Email,-2
2015-09-21T17:00:00,80,1,Gmail,Email,-2
2015-09-21T17:00:00,65,1,Gmail,Email,-2
2015-09-21T17:00:00,61,1,Gmail,Email,-2
2015-09-21T17:00:00,49,1,calendar,Calendars,0
2015-09-21T17:00:00,43,1,Gmail,Email,-2
2015-09-21T17:00:00,42,1,Gmail,Email,-2
2015-09-21T17:00:00,37,1,Gmail,Email,-2
2015-09-21T17:00:00,36,1,Gmail,Email,-2
2015-09-21T17:00:00,18,1,Gmail,Email,-2
2015-09-21T17:00:00,16,1,Gmail,Email,-2
2015-09-21T17:00:00,15,1,loginwindow,General Utilities,1
2015-09-21T17:00:00,12,1,URL,General News & Opinion,-2
2015-09-21T17:00:00,11,1,Gmail,Email,-2
2015-09-21T17:00:00,9,1,Gmail,Email,-2
2015-09-21T17:00:00,7,1,Gmail,Email,-2
2015-09-21T17:00:00,7,1,Gmail,Email,-2
2015-09-21T17:00:00,6,1,Gmail,Email,-2
2015-09-21T17:00:00,6,1,Gmail,Email,-2
2015-09-21T17:00:00,4,1,Gmail,Email,-2
2015-09-21T17:00:00,3,1,Gmail,Email,-2
2015-09-21T17:00:00,3,1,Gmail,Email,-2
2015-09-21T17:00:00,2,1,Gmail,Email,-2
2015-09-21T17:00:00,1,1,Gmail,Email,-2
2015-09-21T18:00:00,616,1,Google Spreadsheets,General Business,2
2015-09-21T18:00:00,315,1,URL,General Reference & Learning,1
2015-09-21T18:00:00,288,1,URL,General News & Opinion,-2
2015-09-21T18:00:00,192,1,Gmail,Email,-2
2015-09-21T18:00:00,188,1,URL,Uncategorized,0
2015-09-21T18:00:00,49,1,Gmail,Email,-2
2015-09-21T18:00:00,42,1,loginwindow,General Utilities,1
2015-09-21T18:00:00,36,1,Gmail,Email,-2
2015-09-21T18:00:00,33,1,calendar,Calendars,0
2015-09-21T18:00:00,23,1,Gmail,Email,-2
2015-09-21T18:00:00,19,1,slack,Instant Message,-2
2015-09-21T18:00:00,18,1,URL,General Social Networking,-2
2015-09-21T18:00:00,16,1,newtab,Browsers,0
2015-09-21T18:00:00,3,1,Gmail,Email,-2
2015-09-21T18:00:00,2,1,Gmail,Email,-2
2015-09-21T18:00:00,1,1,newtab,Browsers,0
2015-09-21T19:00:00,771,1,Google Spreadsheets,General Business,2
2015-09-21T19:00:00,269,1,URL,General News & Opinion,-2
2015-09-21T19:00:00,189,1,Gmail,Email,-2
2015-09-21T19:00:00,158,1,URL,General News & Opinion,-2
2015-09-21T19:00:00,42,1,calendar,Calendars,0
2015-09-21T19:00:00,38,1,loginwindow,General Utilities,1
2015-09-21T19:00:00,37,1,Finder,General Utilities,1
2015-09-21T19:00:00,36,1,Gmail,Email,-2
2015-09-21T19:00:00,22,1,spotify,General Entertainment,0
2015-09-21T19:00:00,10,1,slack,Instant Message,-2
2015-09-21T19:00:00,8,1,URL,Uncategorized,0
2015-09-21T19:00:00,7,1,URL,Search,2
2015-09-21T19:00:00,5,1,Finder,General Utilities,1
2015-09-21T19:00:00,4,1,slack,Instant Message,-2
2015-09-21T19:00:00,2,1,URL,General Reference & Learning,1
2015-09-21T19:00:00,2,1,URL,General Reference & Learning,2
2015-09-22T10:00:00,972,1,Google Documents,Writing,2
2015-09-22T10:00:00,780,1,slack,Instant Message,-2
2015-09-22T10:00:00,232,1,Skype,Voice Chat,-1
2015-09-22T10:00:00,126,1,URL,General News & Opinion,-2
2015-09-22T10:00:00,85,1,URL,Uncategorized,0
2015-09-22T10:00:00,85,1,URL,Search,0
2015-09-22T10:00:00,77,1,Finder,General Utilities,1
2015-09-22T10:00:00,60,1,newtab,Browsers,0
2015-09-22T10:00:00,58,1,quicktime player,General Entertainment,-2
2015-09-22T10:00:00,35,1,URL,Uncategorized,0
2015-09-22T10:00:00,34,1,URL,General Reference & Learning,1
2015-09-22T10:00:00,32,1,wunderlist,Project Management,2
2015-09-22T10:00:00,30,1,URL,General News & Opinion,-2
2015-09-22T10:00:00,28,1,URL,Search,0
2015-09-22T10:00:00,25,1,wunderlist,Project Management,2
2015-09-22T10:00:00,15,1,google chrome,Browsers,0
2015-09-22T10:00:00,14,1,URL,General Reference & Learning,0
2015-09-22T10:00:00,13,1,Finder,General Utilities,1
2015-09-22T10:00:00,10,1,URL,General News & Opinion,-2
2015-09-22T10:00:00,9,1,URL,General News & Opinion,-2
2015-09-22T10:00:00,8,1,URL,Search,0
2015-09-22T10:00:00,7,1,quicktime player,General Entertainment,-2
2015-09-22T10:00:00,6,1,URL,General Business,2
2015-09-22T10:00:00,5,1,spotify,General Entertainment,0
2015-09-22T10:00:00,4,1,URL,General News & Opinion,-2
2015-09-22T10:00:00,4,1,URL,General News & Opinion,-2
2015-09-22T10:00:00,4,1,Google Documents,Writing,2
2015-09-22T10:00:00,4,1,URL,General News & Opinion,-2
2015-09-22T10:00:00,4,1,URL,General News & Opinion,-2
2015-09-22T10:00:00,4,1,Finder,General Utilities,1
2015-09-22T10:00:00,4,1,Finder,General Utilities,1
2015-09-22T10:00:00,3,1,Gmail,Email,-2
2015-09-22T10:00:00,3,1,due,General Reference & Learning,2
2015-09-22T10:00:00,3,1,URL,Search,0
2015-09-22T10:00:00,3,1,newtab,Browsers,0
2015-09-22T10:00:00,3,1,URL,General Business,2
2015-09-22T10:00:00,3,1,URL,General Business,2
2015-09-22T10:00:00,2,1,Finder,General Utilities,1
2015-09-22T10:00:00,2,1,Gmail,Email,-2
2015-09-22T10:00:00,2,1,Preview,General Reference & Learning,0
2015-09-22T10:00:00,2,1,Skype,Voice Chat,-1
2015-09-22T10:00:00,1,1,evernote,Intelligence,1
2015-09-22T10:00:00,1,1,Preview,General Reference & Learning,0
2015-09-22T10:00:00,1,1,URL,General Reference & Learning,0
2015-09-22T10:00:00,1,1,Gmail,Email,-2
2015-09-22T10:00:00,1,1,Google Documents,Writing,2
2015-09-22T10:00:00,1,1,archive utility,General Utilities,1
2015-09-22T10:00:00,1,1,URL,Uncategorized,0
2015-09-22T10:00:00,1,1,URL,General News & Opinion,-2
2015-09-22T10:00:00,1,1,URL,General News & Opinion,-2
2015-09-22T11:00:00,874,1,Google Documents,Writing,2
2015-09-22T11:00:00,426,1,Skype,Voice Chat,-1
2015-09-22T11:00:00,373,1,URL,Project Management,2
2015-09-22T11:00:00,257,1,URL,Project Management,2
2015-09-22T11:00:00,241,1,calendar,Calendars,0
2015-09-22T11:00:00,112,1,URL,Uncategorized,0
2015-09-22T11:00:00,110,1,URL,Uncategorized,1
2015-09-22T11:00:00,77,1,URL,Project Management,2
2015-09-22T11:00:00,61,1,URL,Search,0
2015-09-22T11:00:00,36,1,URL,General News & Opinion,-2
2015-09-22T11:00:00,33,1,URL,General News & Opinion,-2
2015-09-22T11:00:00,25,1,newtab,Browsers,0
2015-09-22T11:00:00,22,1,URL,Uncategorized,0
2015-09-22T11:00:00,19,1,URL,Search,0
2015-09-22T11:00:00,17,1,quicktime player,General Entertainment,-2
2015-09-22T11:00:00,15,1,quicktime player,General Entertainment,-2
2015-09-22T11:00:00,6,1,URL,Project Management,2
2015-09-22T11:00:00,6,1,URL,Project Management,2
2015-09-22T11:00:00,4,1,URL,Uncategorized,0
2015-09-22T11:00:00,4,1,quicktime player,General Entertainment,-2
2015-09-22T11:00:00,3,1,newtab,Browsers,0
2015-09-22T11:00:00,3,1,URL,Search,0
2015-09-22T11:00:00,2,1,URL,Project Management,2
2015-09-22T11:00:00,2,1,URL,General Business,2
2015-09-22T11:00:00,2,1,quicktime player,General Entertainment,-2
2015-09-22T11:00:00,1,1,URL,General News & Opinion,-2
2015-09-22T11:00:00,1,1,URL,Project Management,2
2015-09-22T11:00:00,1,1,URL,Search,0
2015-09-22T12:00:00,418,1,URL,Travel & Outdoors,2
2015-09-22T12:00:00,358,1,URL,Uncategorized,0
2015-09-22T12:00:00,128,1,slack,Instant Message,-2
2015-09-22T12:00:00,127,1,URL,Search,0
2015-09-22T12:00:00,88,1,stickies,Intelligence,2
2015-09-22T12:00:00,75,1,URL,Project Management,2
2015-09-22T12:00:00,25,1,URL,Travel & Outdoors,2
2015-09-22T12:00:00,19,1,URL,Travel & Outdoors,2
2015-09-22T12:00:00,19,1,URL,Travel & Outdoors,2
2015-09-22T12:00:00,18,1,loginwindow,General Utilities,1
2015-09-22T12:00:00,16,1,screensaverengine,General Utilities,1
2015-09-22T12:00:00,15,1,newtab,Browsers,0
2015-09-22T12:00:00,12,1,URL,Uncategorized,0
2015-09-22T12:00:00,11,1,URL,Travel & Outdoors,2
2015-09-22T12:00:00,9,1,URL,Search,0
2015-09-22T12:00:00,4,1,URL,Uncategorized,0
2015-09-22T12:00:00,3,1,URL,Search,0
2015-09-22T12:00:00,3,1,stickies,Intelligence,2
2015-09-22T12:00:00,3,1,newtab,Browsers,0
2015-09-22T12:00:00,2,1,stickies,Intelligence,2
2015-09-22T12:00:00,2,1,URL,Uncategorized,1
2015-09-22T12:00:00,2,1,stickies,Intelligence,2
2015-09-22T12:00:00,1,1,Gmail,Email,-2
2015-09-22T12:00:00,1,1,stickies,Intelligence,2
2015-09-22T12:00:00,1,1,stickies,Intelligence,2
2015-09-22T12:00:00,1,1,stickies,Intelligence,2
2015-09-22T12:00:00,1,1,URL,Search,0
2015-09-22T12:00:00,1,1,stickies,Intelligence,2
2015-09-22T12:00:00,1,1,stickies,Intelligence,2
2015-09-22T12:00:00,1,1,stickies,Intelligence,2
2015-09-22T12:00:00,1,1,stickies,Intelligence,2
2015-09-22T12:00:00,1,1,Gmail,Email,-2
2015-09-22T12:00:00,1,1,stickies,Intelligence,2
2015-09-22T13:00:00,1046,1,URL,Travel & Outdoors,2
2015-09-22T13:00:00,563,1,URL,Uncategorized,1
2015-09-22T13:00:00,312,1,Gmail,Email,-2
2015-09-22T13:00:00,186,1,URL,Uncategorized,0
2015-09-22T13:00:00,121,1,Google Documents,Writing,2
2015-09-22T13:00:00,96,1,URL,General Social Networking,-2
2015-09-22T13:00:00,79,1,Gmail,Email,-2
2015-09-22T13:00:00,47,1,URL,Uncategorized,0
2015-09-22T13:00:00,41,1,newtab,Browsers,0
2015-09-22T13:00:00,40,1,URL,Search,0
2015-09-22T13:00:00,40,1,URL,Project Management,2
2015-09-22T13:00:00,36,1,Gmail,Email,-2
2015-09-22T13:00:00,29,1,URL,General Reference & Learning,0
2015-09-22T13:00:00,26,1,Google Documents,Writing,2
2015-09-22T13:00:00,14,1,stickies,Intelligence,2
2015-09-22T13:00:00,11,1,URL,Search,0
2015-09-22T13:00:00,11,1,Gmail,Email,-2
2015-09-22T13:00:00,10,1,newtab,Browsers,0
2015-09-22T13:00:00,9,1,Gmail,Email,-2
2015-09-22T13:00:00,9,1,URL,General Reference & Learning,0
2015-09-22T13:00:00,8,1,due,General Reference & Learning,2
2015-09-22T13:00:00,8,1,URL,Engineering & Technology,2
2015-09-22T13:00:00,7,1,URL,General News & Opinion,-2
2015-09-22T13:00:00,7,1,URL,Search,0
2015-09-22T13:00:00,6,1,URL,General Business,2
2015-09-22T13:00:00,4,1,URL,Uncategorized,0
2015-09-22T13:00:00,4,1,URL,Search,0
2015-09-22T13:00:00,4,1,URL,Uncategorized,0
2015-09-22T13:00:00,3,1,URL,General Reference & Learning,0
2015-09-22T13:00:00,3,1,URL,Search,0
2015-09-22T13:00:00,3,1,URL,General Reference & Learning,2
2015-09-22T13:00:00,3,1,Gmail,Email,-2
2015-09-22T13:00:00,3,1,stickies,Intelligence,2
2015-09-22T13:00:00,3,1,URL,Uncategorized,0
2015-09-22T13:00:00,2,1,Gmail,Email,-2
2015-09-22T13:00:00,2,1,Google Documents,Writing,2
2015-09-22T13:00:00,2,1,URL,Search,0
2015-09-22T13:00:00,2,1,URL,Travel & Outdoors,2
2015-09-22T13:00:00,2,1,Gmail,Email,-2
2015-09-22T13:00:00,2,1,Gmail,Email,-2
2015-09-22T13:00:00,2,1,URL,Travel & Outdoors,2
2015-09-22T13:00:00,1,1,URL,Engineering & Technology,2
2015-09-22T13:00:00,1,1,Gmail,Email,-2
2015-09-22T13:00:00,1,1,Gmail,Email,-2
2015-09-22T13:00:00,1,1,URL,General Reference & Learning,0
2015-09-22T13:00:00,1,1,Gmail,Email,-2
2015-09-22T14:00:00,327,1,Google Spreadsheets,General Business,2
2015-09-22T14:00:00,291,1,URL,Uncategorized,1
2015-09-22T14:00:00,197,1,URL,Search,0
2015-09-22T14:00:00,187,1,Gmail,Email,-2
2015-09-22T14:00:00,96,1,Gmail,Email,-2
2015-09-22T14:00:00,71,1,URL,General News & Opinion,-2
2015-09-22T14:00:00,66,1,URL,Uncategorized,0
2015-09-22T14:00:00,63,1,loginwindow,General Utilities,1
2015-09-22T14:00:00,60,1,URL,Search,0
2015-09-22T14:00:00,40,1,URL,Travel & Outdoors,2
2015-09-22T14:00:00,36,1,URL,General Reference & Learning,0
2015-09-22T14:00:00,35,1,URL,Travel & Outdoors,2
2015-09-22T14:00:00,34,1,Gmail,Email,-2
2015-09-22T14:00:00,33,1,newtab,Browsers,0
2015-09-22T14:00:00,33,1,Gmail,Email,-2
2015-09-22T14:00:00,32,1,URL,General Entertainment,-2
2015-09-22T14:00:00,29,1,URL,Calendars,-2
2015-09-22T14:00:00,25,1,URL,Uncategorized,0
2015-09-22T14:00:00,19,1,URL,Uncategorized,0
2015-09-22T14:00:00,19,1,URL,Project Management,2
2015-09-22T14:00:00,18,1,URL,General News & Opinion,-2
2015-09-22T14:00:00,16,1,Gmail,Email,-2
2015-09-22T14:00:00,16,1,URL,General Business,2
2015-09-22T14:00:00,14,1,Gmail,Email,-2
2015-09-22T14:00:00,13,1,URL,Uncategorized,0
2015-09-22T14:00:00,10,1,URL,Search,0
2015-09-22T14:00:00,9,1,URL,General Business,2
2015-09-22T14:00:00,9,1,URL,Uncategorized,0
2015-09-22T14:00:00,7,1,URL,Project Management,2
2015-09-22T14:00:00,5,1,URL,Search,0
2015-09-22T14:00:00,5,1,URL,Search,0
2015-09-22T14:00:00,4,1,URL,Search,0
2015-09-22T14:00:00,4,1,URL,General Business,2
2015-09-22T14:00:00,3,1,Gmail,Email,-2
2015-09-22T14:00:00,3,1,newtab,Browsers,0
2015-09-22T14:00:00,3,1,URL,Business,-2
2015-09-22T14:00:00,2,1,URL,Writing,2
2015-09-22T14:00:00,2,1,Gmail,Email,-2
2015-09-22T14:00:00,2,1,URL,General Business,2
2015-09-22T14:00:00,1,1,URL,General News & Opinion,-2
2015-09-22T14:00:00,1,1,URL,General News & Opinion,-2
2015-09-22T14:00:00,1,1,Google Spreadsheets,General Business,2
2015-09-22T14:00:00,1,1,URL,Engineering & Technology,2
2015-09-22T14:00:00,1,1,Google Spreadsheets,General Business,2
2015-09-22T15:00:00,24,1,Gmail,Email,-2
2015-09-22T15:00:00,14,1,Gmail,Email,-2
2015-09-22T15:00:00,7,1,Gmail,Email,-2
2015-09-22T15:00:00,2,1,loginwindow,General Utilities,1
2015-09-22T16:00:00,364,1,Preview,General Reference & Learning,0
2015-09-22T16:00:00,272,1,Gmail,Email,-2
2015-09-22T16:00:00,89,1,URL,Uncategorized,1
2015-09-22T16:00:00,61,1,URL,Instant Message,-2
2015-09-22T16:00:00,15,1,Finder,General Utilities,1
2015-09-22T16:00:00,13,1,Gmail,Email,-2
2015-09-22T16:00:00,11,1,URL,Uncategorized,0
2015-09-22T16:00:00,11,1,newtab,Browsers,0
2015-09-22T16:00:00,10,1,URL,Writing,2
2015-09-22T16:00:00,10,1,google software update,General Utilities,1
2015-09-22T16:00:00,9,1,URL,General Reference & Learning,1
2015-09-22T16:00:00,8,1,URL,Uncategorized,0
2015-09-22T16:00:00,7,1,URL,Travel & Outdoors,2
2015-09-22T16:00:00,7,1,facetime,Voice Chat,-2
2015-09-22T16:00:00,6,1,URL,Search,0
2015-09-22T16:00:00,6,1,URL,Uncategorized,0
2015-09-22T16:00:00,4,1,URL,Travel & Outdoors,2
2015-09-22T16:00:00,4,1,URL,General Reference & Learning,2
2015-09-22T16:00:00,4,1,URL,Uncategorized,0
2015-09-22T16:00:00,3,1,Gmail,Email,-2
2015-09-22T16:00:00,3,1,Skype,Voice Chat,-1
2015-09-22T16:00:00,3,1,due,General Reference & Learning,2
2015-09-22T16:00:00,3,1,RescueTime,Intelligence,2
2015-09-22T16:00:00,2,1,URL,Travel & Outdoors,2
2015-09-22T16:00:00,2,1,Preview,General Reference & Learning,0
2015-09-22T16:00:00,1,1,newtab,Browsers,0
2015-09-22T16:00:00,1,1,URL,General Business,2
2015-09-22T17:00:00,299,1,google chrome,Browsers,0
2015-09-22T17:00:00,199,1,Gmail,Email,-2
2015-09-22T17:00:00,71,1,newtab,Browsers,0
2015-09-22T17:00:00,63,1,Gmail,Email,-2
2015-09-22T17:00:00,59,1,Gmail,Email,-2
2015-09-22T17:00:00,40,1,URL,Search,0
2015-09-22T17:00:00,22,1,Gmail,Email,-2
2015-09-22T17:00:00,15,1,Gmail,Email,-2
2015-09-22T17:00:00,12,1,Gmail,Email,-2
2015-09-22T17:00:00,11,1,Gmail,Email,-2
2015-09-22T17:00:00,10,1,screensaverengine,General Utilities,1
2015-09-22T17:00:00,9,1,Gmail,Email,-2
2015-09-22T17:00:00,8,1,Gmail,Email,-2
2015-09-22T17:00:00,7,1,Gmail,Email,-2
2015-09-22T17:00:00,7,1,newtab,Browsers,0
2015-09-22T17:00:00,7,1,loginwindow,General Utilities,1
2015-09-22T17:00:00,6,1,Gmail,Email,-2
2015-09-22T17:00:00,4,1,Gmail,Email,-2
2015-09-22T17:00:00,4,1,URL,General Reference & Learning,1
2015-09-22T17:00:00,2,1,due,General Reference & Learning,2
2015-09-22T17:00:00,2,1,Gmail,Email,-2
2015-09-22T17:00:00,1,1,URL,Search,0
2015-09-22T18:00:00,264,1,Gmail,Email,-2
2015-09-22T18:00:00,150,1,URL,Uncategorized,0
2015-09-22T18:00:00,126,1,Gmail,Email,-2
2015-09-22T18:00:00,42,1,Gmail,Email,-2
2015-09-22T18:00:00,31,1,loginwindow,General Utilities,1
2015-09-22T18:00:00,23,1,URL,Search,0
2015-09-22T18:00:00,15,1,URL,Search,0
2015-09-22T18:00:00,6,1,newtab,Browsers,0
2015-09-22T18:00:00,5,1,Gmail,Email,-2
2015-09-22T18:00:00,4,1,Gmail,Email,-2
2015-09-22T18:00:00,2,1,URL,Search,0
2015-09-22T18:00:00,2,1,Gmail,Email,-2
2015-09-22T19:00:00,722,1,URL,General Reference & Learning,1
2015-09-22T19:00:00,650,1,Google Spreadsheets,General Business,2
2015-09-22T19:00:00,540,1,Gmail,Email,-2
2015-09-22T19:00:00,126,1,URL,Design & Planning,2
2015-09-22T19:00:00,96,1,Gmail,Email,-2
2015-09-22T19:00:00,30,1,Gmail,Email,-2
2015-09-22T19:00:00,28,1,Gmail,Email,-2
2015-09-22T19:00:00,9,1,Gmail,Email,-2
2015-09-22T19:00:00,7,1,spotify,General Entertainment,0
